GISJOIN,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area
G20044050,"20","44050","02395809","2044050",Madison,Madison city,"25",C1,N,N,G4110,A,1512457.00000000000,0.00000000000,"+38.1335581","-096.1371802",8451.61412122000,1512452.55065999995
G20044150,"20","44150","02395816","2044150",Mahaska,Mahaska city,"25",C1,N,N,G4110,A,576475.00000000000,0.00000000000,"+39.9872691","-097.3536095",4146.42088275000,576477.07963900000
G20044225,"20","44225","02395828","2044225",Manchester,Manchester city,"25",C1,N,N,G4110,A,415371.00000000000,0.00000000000,"+39.0933132","-097.3201559",3014.15038882000,415372.00533600000
G20044300,"20","44300","02395832","2044300",Mankato,Mankato city,"25",C1,N,N,G4110,A,2525562.00000000000,454.00000000000,"+39.7873391","-098.2082669",9944.63587027000,2526016.11966999993
G20044550,"20","44550","02395844","2044550",Mapleton,Mapleton city,"25",C1,N,N,G4110,A,1284557.00000000000,12950.00000000000,"+38.0156927","-094.8840812",4843.93527504000,1297506.56253000000
G20044750,"20","44750","00485619","2044750",Marion,Marion city,"25",C5,N,N,G4110,A,7144445.00000000000,19800.00000000000,"+38.3533147","-097.0077771",25816.25211990000,7164243.60424000025
G20044925,"20","44925","02395018","2044925",Marquette,Marquette city,"25",C1,N,N,G4110,A,1248402.00000000000,4213.00000000000,"+38.5558440","-097.8344284",13284.01593830000,1252615.00644999999
G20045250,"20","45250","02395050","2045250",Mayetta,Mayetta city,"25",C1,N,N,G4110,A,437483.00000000000,0.00000000000,"+39.3385981","-095.7214727",3177.87572914000,437483.89695899998
G20045750,"20","45750","02395099","2045750",Menlo,Menlo city,"25",C1,N,N,G4110,A,302225.00000000000,0.00000000000,"+39.3561062","-100.7242498",2215.84560553000,302228.71736100002
G20045875,"20","45875","02806526","2045875",Mentor,Mentor CDP,"57",U1,N,N,G4210,S,1002199.00000000000,0.00000000000,"+38.7406653","-097.5979247",4689.96663664000,1002199.87714999996
G20045950,"20","45950","02395102","2045950",Meriden,Meriden city,"25",C1,N,N,G4110,A,1958565.00000000000,24269.00000000000,"+39.1895121","-095.5681272",11888.20923180000,1982836.55218000012
G20046925,"20","46925","02629165","2046925",Milton,Milton CDP,"57",U1,N,N,G4210,S,11501075.00000000000,0.00000000000,"+37.4432109","-097.7693933",14576.99994050000,11501074.16049999930
G20048125,"20","48125","02395397","2048125",Moran,Moran city,"25",C1,N,N,G4110,A,1084733.00000000000,0.00000000000,"+37.9165422","-095.1714291",5283.94356396000,1084732.73564999993
G20048225,"20","48225","02395401","2048225",Morganville,Morganville city,"25",C1,N,N,G4110,A,876978.00000000000,11032.00000000000,"+39.4667154","-097.2036743",4812.39719016000,888008.51885200001
G20048275,"20","48275","02395402","2048275",Morland,Morland city,"25",C1,N,N,G4110,A,1238690.00000000000,0.00000000000,"+39.3489987","-100.0743517",6662.70083725000,1238689.41610000003
G20048450,"20","48450","02395413","2048450",Morrowville,Morrowville city,"25",C1,N,N,G4110,A,371591.00000000000,0.00000000000,"+39.8453027","-097.1727686",3132.63591740000,371590.34662000003
G20048750,"20","48750","02395114","2048750",Mound City,Mound City city,"25",C1,N,N,G4110,A,2993197.00000000000,517706.00000000000,"+38.1395318","-094.8212455",17908.38184810000,3510894.58568000002
G20048825,"20","48825","02395115","2048825",Mound Valley,Mound Valley city,"25",C1,N,N,G4110,A,1662974.00000000000,0.00000000000,"+37.2070185","-095.4047635",7889.37854059000,1662972.44654999999
G20049150,"20","49150","02395139","2049150",Munden,Munden city,"25",C1,N,N,G4110,A,481027.00000000000,0.00000000000,"+39.9126327","-097.5384505",3687.03229755000,481027.56019400002
G20049325,"20","49325","02395144","2049325",Muscotah,Muscotah city,"25",C1,N,N,G4110,A,863311.00000000000,0.00000000000,"+39.5535668","-095.5204187",3998.67555254000,863309.15611900005
G20049350,"20","49350","02395151","2049350",Narka,Narka city,"25",C1,N,N,G4110,A,414427.00000000000,0.00000000000,"+39.9597626","-097.4267294",3907.60717095000,414425.80554999999
G20049425,"20","49425","02395159","2049425",Natoma,Natoma city,"25",C1,N,N,G4110,A,1093498.00000000000,0.00000000000,"+39.1884855","-099.0241563",6271.58658623000,1093499.45436000009
G20049550,"20","49550","02804491","2049550",Neal,Neal CDP,"57",U1,N,N,G4210,S,519920.00000000000,0.00000000000,"+37.8337530","-096.0808483",3426.21083798000,519920.91117600002
G20049825,"20","49825","02395173","2049825",Neosho Falls,Neosho Falls city,"25",C1,N,N,G4110,A,1311906.00000000000,64324.00000000000,"+38.0060088","-095.5552890",5311.36811913000,1376226.48811000003
G20049950,"20","49950","02395177","2049950",Netawaka,Netawaka city,"25",C1,N,N,G4110,A,2507574.00000000000,0.00000000000,"+39.6029673","-095.7189087",6998.87790020000,2507575.43557000021
G20050150,"20","50150","02395182","2050150",New Albany,New Albany city,"25",C1,N,N,G4110,A,478765.00000000000,0.00000000000,"+37.5678220","-095.9362881",4016.59917339000,478765.24212399998
G20050750,"20","50750","02395237","2050750",Niotaze,Niotaze city,"25",C1,N,N,G4110,A,959461.00000000000,4767.00000000000,"+37.0673465","-096.0144690",4633.77383632000,964228.56814100000
G20050925,"20","50925","02395246","2050925",Norcatur,Norcatur city,"25",C1,N,N,G4110,A,2578463.00000000000,0.00000000000,"+39.8347528","-100.1888042",6475.83630471000,2578461.48247000016
G20051525,"20","51525","02395272","2051525",Nortonville,Nortonville city,"25",C1,N,N,G4110,A,1117384.00000000000,32276.00000000000,"+39.4154188","-095.3300418",6202.64168092000,1149660.93836000003
G20051600,"20","51600","02395275","2051600",Norwich,Norwich city,"25",C1,N,N,G4110,A,1040495.00000000000,0.00000000000,"+37.4572424","-097.8479164",4726.17806760000,1040494.67975000001
G20052000,"20","52000","00485632","2052000",Oberlin,Oberlin city,"25",C5,N,N,G4110,A,4946631.00000000000,0.00000000000,"+39.8230396","-100.5307374",11359.24722360000,4946633.60405000020
G20052525,"20","52525","02395312","2052525",Oketo,Oketo city,"25",C1,N,N,G4110,A,265940.00000000000,0.00000000000,"+39.9632304","-096.5989506",2468.98908361000,265939.94129599998
G20052800,"20","52800","02396061","2052800",Olpe,Olpe city,"25",C1,N,N,G4110,A,1817669.00000000000,327311.00000000000,"+38.2647375","-096.1650715",13238.85876070000,2144978.11332000000
G20052825,"20","52825","02396062","2052825",Olsburg,Olsburg city,"25",C1,N,N,G4110,A,627102.00000000000,472.00000000000,"+39.4320946","-096.6159593",5704.24738835000,627574.63712199999
G20053375,"20","53375","02396095","2053375",Oskaloosa,Oskaloosa city,"25",C1,N,N,G4110,A,2573882.00000000000,13242.00000000000,"+39.2159883","-095.3147127",8458.88039031000,2587124.03489999985
G20053725,"20","53725","02396111","2053725",Overbrook,Overbrook city,"25",C1,N,N,G4110,A,1409058.00000000000,0.00000000000,"+38.7793674","-095.5569673",6335.88702438000,1409056.72693999996
G20053850,"20","53850","02396118","2053850",Oxford,Oxford city,"25",C1,N,N,G4110,A,2346904.00000000000,2198.00000000000,"+37.2737039","-097.1693488",7696.11058496000,2349099.29665999999
G20053925,"20","53925","02396122","2053925",Ozawkie,Ozawkie city,"25",C1,N,N,G4110,A,768506.00000000000,0.00000000000,"+39.2353328","-095.4658369",5845.59874127000,768506.54348200001
G20054125,"20","54125","02396127","2054125",Palco,Palco city,"25",C1,N,N,G4110,A,694919.00000000000,0.00000000000,"+39.2532095","-099.5635406",3835.82100078000,694919.52957500005
G20054200,"20","54200","02396130","2054200",Palmer,Palmer city,"25",C1,N,N,G4110,A,799808.00000000000,6130.00000000000,"+39.6328754","-097.1403768",4693.12733232000,805938.48302199994
G20054325,"20","54325","02396140","2054325",Paradise,Paradise city,"25",C1,N,N,G4110,A,638818.00000000000,0.00000000000,"+39.1145254","-098.9184437",3219.96335846000,638818.59233599994
G20054575,"20","54575","02396153","2054575",Parkerville,Parkerville city,"25",C1,N,N,G4110,A,332389.00000000000,788.00000000000,"+38.7633153","-096.6609200",2632.69595726000,333176.14850700001
G20055175,"20","55175","02804535","2055175",Peck,Peck CDP,"57",U1,N,N,G4210,S,916067.00000000000,0.00000000000,"+37.4777242","-097.3694797",5443.46307707000,916068.59478000004
G20055225,"20","55225","02396176","2055225",Penalosa,Penalosa city,"25",C1,N,N,G4110,A,266192.00000000000,0.00000000000,"+37.7156502","-098.3202477",2367.07150194000,266191.44007600000
G20055525,"20","55525","02396190","2055525",Peru,Peru city,"25",C1,N,N,G4110,A,838203.00000000000,0.00000000000,"+37.0803300","-096.0961381",5971.52358989000,838201.91469999996
G20055750,"20","55750","02804490","2055750",Piedmont,Piedmont CDP,"57",U1,N,N,G4210,S,9594417.00000000000,12673.00000000000,"+37.6152910","-096.3792849",15906.17769000000,9607093.02630000003
G20056000,"20","56000","02629168","2056000",Piqua,Piqua CDP,"57",U1,N,N,G4210,S,10277729.00000000000,102043.00000000000,"+37.9217036","-095.5376822",12881.45626820000,10379772.51730000041
G20056150,"20","56150","02396222","2056150",Plainville,Plainville city,"25",C1,N,N,G4110,A,3098496.00000000000,0.00000000000,"+39.2341092","-099.3008504",13129.04256470000,3098491.53562000021
G20057100,"20","57100","02396258","2057100",Portis,Portis city,"25",C1,N,N,G4110,A,677036.00000000000,0.00000000000,"+39.5637433","-098.6915822",3845.82154711000,677035.68637799995
G20057300,"20","57300","02396263","2057300",Potwin,Potwin city,"25",C1,N,N,G4110,A,607769.00000000000,0.00000000000,"+37.9386238","-097.0183499",4140.67629226000,607765.85870999994
G20057350,"20","57350","02396265","2057350",Powhattan,Powhattan city,"25",C1,N,N,G4110,A,353695.00000000000,0.00000000000,"+39.7617344","-095.6340106",2708.79839283000,353694.33780300000
G20057675,"20","57675","02396274","2057675",Preston,Preston city,"25",C1,N,N,G4110,A,1127244.00000000000,0.00000000000,"+37.7584453","-098.5577867",4391.77086956000,1127243.24805999990
G20057700,"20","57700","02396275","2057700",Pretty Prairie,Pretty Prairie city,"25",C1,N,N,G4110,A,1491783.00000000000,0.00000000000,"+37.7800631","-098.0224824",9169.21653781000,1491781.99857000005
G20057725,"20","57725","02396282","2057725",Princeton,Princeton city,"25",C1,N,N,G4110,A,1008195.00000000000,9095.00000000000,"+38.4862391","-095.2700916",5423.22298589000,1017290.56411000004
G20057850,"20","57850","02396289","2057850",Protection,Protection city,"25",C1,N,N,G4110,A,2400886.00000000000,0.00000000000,"+37.2003912","-099.4807745",7548.64777621000,2400887.00035999995
G20058300,"20","58300","02396306","2058300",Radium,Radium city,"25",C1,N,N,G4110,A,107153.00000000000,0.00000000000,"+38.1738117","-098.8944753",1930.90196526000,107151.61339600000
G20058450,"20","58450","02396315","2058450",Randall,Randall city,"25",C1,N,N,G4110,A,450125.00000000000,0.00000000000,"+39.6416131","-098.0455715",3254.94936422000,450127.04951799999
G20058500,"20","58500","02396321","2058500",Ransom,Ransom city,"25",C1,N,N,G4110,A,908974.00000000000,0.00000000000,"+38.6365246","-099.9327235",4449.94302952000,908971.56834700005
G20058725,"20","58725","02396341","2058725",Redfield,Redfield city,"25",C1,N,N,G4110,A,374453.00000000000,0.00000000000,"+37.8365557","-094.8819870",2490.95661099000,374453.55250500003
G20059675,"20","59675","02396369","2059675",Richmond,Richmond city,"25",C1,N,N,G4110,A,883765.00000000000,0.00000000000,"+38.4003331","-095.2519490",6333.70408996000,883765.14530099998
G20059875,"20","59875","02396376","2059875",Riley,Riley city,"25",C1,N,N,G4110,A,1256286.00000000000,0.00000000000,"+39.2989676","-096.8275784",6968.92824928000,1256282.89828000008
G20060325,"20","60325","02396391","2060325",Robinson,Robinson city,"25",C1,N,N,G4110,A,592918.00000000000,0.00000000000,"+39.8155385","-095.4115824",5784.17157843000,592916.99864200002
G20061100,"20","61100","02629173","2061100",Rosalia,Rosalia CDP,"57",U1,N,N,G4210,S,3290913.00000000000,0.00000000000,"+37.8158473","-096.6250017",7328.21167281000,3290914.08509999979
G20062175,"20","62175","02396488","2062175",St. Francis,St. Francis city,"25",C1,N,N,G4110,A,2218591.00000000000,0.00000000000,"+39.7714790","-101.8014280",6389.13244916000,2218584.42138999980
G20062500,"20","62500","02396514","2062500",St. Paul,St. Paul city,"25",C1,N,N,G4110,A,3019838.00000000000,0.00000000000,"+37.5185586","-095.1741832",11599.90339800000,3019836.10295999981
G20063750,"20","63750","02396569","2063750",Sedan,Sedan city,"25",C1,N,N,G4110,A,2126274.00000000000,1281.00000000000,"+37.1284565","-096.1848251",8782.20383128000,2127552.65377000021
G20064050,"20","64050","02396578","2064050",Severy,Severy city,"25",C1,N,N,G4110,A,1268949.00000000000,0.00000000000,"+37.6219551","-096.2275248",6096.38780352000,1268949.95362000004
G20064100,"20","64100","02396579","2064100",Seward,Seward city,"25",C1,N,N,G4110,A,665174.00000000000,0.00000000000,"+38.1778281","-098.7942812",3257.72522411000,665173.32519899996
G20065550,"20","65550","02804660","2065550",Silverdale,Silverdale CDP,"57",U1,N,N,G4210,S,2689269.00000000000,0.00000000000,"+37.0423937","-096.9017493",7961.32153905000,2689269.24983000010
G20066100,"20","66100","02395904","2066100",Smolan,Smolan city,"25",C1,N,N,G4110,A,286683.00000000000,0.00000000000,"+38.7381156","-097.6843522",2445.64102166000,286682.57189700002
G20066175,"20","66175","02395907","2066175",Soldier,Soldier city,"25",C1,N,N,G4110,A,382017.00000000000,0.00000000000,"+39.5372274","-095.9655842",3193.19193700000,382018.10291800002
G20066650,"20","66650","02395916","2066650",South Haven,South Haven city,"25",C1,N,N,G4110,A,2587867.00000000000,0.00000000000,"+37.0494951","-097.4012640",6433.01497915000,2587867.75120999990
G20066800,"20","66800","02806563","2066800",South Mound,South Mound CDP,"57",U1,N,N,G4210,S,2571563.00000000000,37091.00000000000,"+37.4360275","-095.2198533",6459.43820647000,2608652.31877999986
G20067175,"20","67175","02395924","2067175",Speed,Speed city,"25",C1,N,N,G4110,A,386619.00000000000,0.00000000000,"+39.6763250","-099.4209905",3263.62879377000,386617.85973199998
G20068350,"20","68350","02395974","2068350",Stockton,Stockton city,"25",C1,N,N,G4110,A,4286828.00000000000,0.00000000000,"+39.4251240","-099.2763991",17006.93361720000,4286828.98677000031
G20068950,"20","68950","02396000","2068950",Summerfield,Summerfield city,"25",C1,N,N,G4110,A,892405.00000000000,0.00000000000,"+39.9968701","-096.3492932",4785.66663422000,892404.53457200003
G20069275,"20","69275","02396004","2069275",Sun City,Sun City city,"25",C1,N,N,G4110,A,378183.00000000000,0.00000000000,"+37.3785183","-098.9168130",3813.45858384000,378182.05452900002
G20069775,"20","69775","02396019","2069775",Sylvan Grove,Sylvan Grove city,"25",C1,N,N,G4110,A,997834.00000000000,0.00000000000,"+39.0122908","-098.3943688",5116.12775297000,997836.13170499995
G20070250,"20","70250","02396044","2070250",Tescott,Tescott city,"25",C1,N,N,G4110,A,999196.00000000000,0.00000000000,"+39.0129699","-097.8782855",6060.01864789000,999193.45574600005
G20070800,"20","70800","02397035","2070800",Tonganoxie,Tonganoxie city,"25",C1,N,N,G4110,A,10503335.00000000000,95757.00000000000,"+39.1078897","-095.0790897",33394.11630030000,10599093.52700000070
G20071050,"20","71050","02397039","2071050",Toronto,Toronto city,"25",C1,N,N,G4110,A,941516.00000000000,0.00000000000,"+37.7985251","-095.9497517",5127.25277821000,941518.05220499996
G20071800,"20","71800","02397069","2071800",Turon,Turon city,"25",C1,N,N,G4110,A,1152573.00000000000,0.00000000000,"+37.8075370","-098.4277502",4910.35226287000,1152573.56514000008
G20071925,"20","71925","02397076","2071925",Tyro,Tyro city,"25",C1,N,N,G4110,A,1182926.00000000000,5450.00000000000,"+37.0385691","-095.8242774",4834.88449023000,1188374.51554999989
G20072525,"20","72525","02397088","2072525",Uniontown,Uniontown city,"25",C1,N,N,G4110,A,545823.00000000000,0.00000000000,"+37.8471984","-094.9756882",4269.93077201000,545822.88284199999
G20072600,"20","72600","02806576","2072600",Urbana,Urbana CDP,"57",U1,N,N,G4210,S,4415274.00000000000,0.00000000000,"+37.5579592","-095.3998577",10980.39585660000,4415273.63406999968
G20072650,"20","72650","02397105","2072650",Utica,Utica city,"25",C1,N,N,G4110,A,631714.00000000000,0.00000000000,"+38.6427046","-100.1697665",3259.26656246000,631714.90095399995
G20073300,"20","73300","02397112","2073300",Valley Falls,Valley Falls city,"25",C1,N,N,G4110,A,1822092.00000000000,14956.00000000000,"+39.3393288","-095.4611976",10084.61878420000,1837051.78575000004
G20073450,"20","73450","02629180","2073450",Vassar,Vassar CDP,"57",U1,N,N,G4210,S,12591310.00000000000,16481.00000000000,"+38.6485968","-095.6100106",19545.25223640000,12607790.19030000083
G20073525,"20","73525","02397128","2073525",Vermillion,Vermillion city,"25",C1,N,N,G4110,A,538678.00000000000,21202.00000000000,"+39.7188583","-096.2650656",5697.19754475000,559879.51178800000
G20073950,"20","73950","02397147","2073950",Vining,Vining city,"25",C1,N,N,G4110,A,553959.00000000000,0.00000000000,"+39.5673187","-097.2936134",2990.85656110000,553960.05154799996
G20074025,"20","74025","02397149","2074025",Viola,Viola city,"25",C1,N,N,G4110,A,425880.00000000000,0.00000000000,"+37.4828548","-097.6443933",3676.82246917000,425879.36599999998
G20074075,"20","74075","02397151","2074075",Virgil,Virgil city,"25",C1,N,N,G4110,A,1449791.00000000000,6044.00000000000,"+37.9804999","-096.0112087",4819.84437369000,1455833.23971000011
G20074225,"20","74225","02804543","2074225",Wabaunsee,Wabaunsee CDP,"57",U1,N,N,G4210,S,3510059.00000000000,2451.00000000000,"+39.1436421","-096.3423091",11795.84671300000,3512511.42858000007
G20074525,"20","74525","02397167","2074525",Wakefield,Wakefield city,"25",C1,N,N,G4110,A,1286685.00000000000,0.00000000000,"+39.2163904","-097.0187787",7884.83531703000,1286682.99096999993
G20074575,"20","74575","02397170","2074575",Waldo,Waldo city,"25",C1,N,N,G4110,A,973899.00000000000,0.00000000000,"+39.1200256","-098.7983251",4041.33961582000,973900.61431199999
G20074625,"20","74625","02397172","2074625",Waldron,Waldron city,"25",C1,N,N,G4110,A,806086.00000000000,0.00000000000,"+37.0017531","-098.1825455",3901.52760415000,806085.41286499996
